   5.0600000000000000e+02	   1.8500000000000000e+03	   5.9423999999999996e+03	   3.1394000000000000e+04	   0.0000000000000000e+00	   1.6381418092909536e-01	   2.2054054054054054e-01	   1.6108108108108107e-01	   0.0000000000000000e+00	   8.1513513513513514e-01	   6.3084112149532703e-02	   2.4221183800623053e-01	   3.4933035714285715e-01	   9.1783783783783779e-01	   1.3169642857142858e-01	   2.2086956521739132e-01	
   5.0900000000000000e+02	   1.0240000000000000e+03	   5.7323999999999996e+03	   9.3750000000000000e+03	   0.0000000000000000e+00	   3.2198952879581150e-01	   6.7027559055118113e-01	   2.5000000000000000e-01	   0.0000000000000000e+00	   9.1015625000000000e-01	   1.3230769230769232e-01	   8.3076923076923076e-02	   9.6592592592592597e-01	   7.9388560157790922e-01	   2.4444444444444444e-01	   1.5413533834586465e-01	
   5.1000000000000000e+02	   1.9400000000000000e+03	   7.8028999999999996e+03	   1.3797000000000000e+04	   1.5102481121898598e-02	   1.1929307805596466e-01	   4.3392504930966469e-01	   9.8969072164948449e-02	   4.7886597938144332e-01	   4.6443298969072166e-01	   2.2622950819672130e-01	   1.3934426229508196e-01	   9.5398230088495573e-01	   4.8004147226542249e-01	   1.3982300884955753e-01	   1.6666666666666666e-01	
   5.1100000000000000e+02	   8.9100000000000000e+02	   1.2566000000000000e+04	   1.2614000000000000e+04	   4.1095890410958902e-02	   2.5531914893617019e-01	   6.7003367003366998e-01	   2.7833894500561168e-01	   0.0000000000000000e+00	   9.0123456790123457e-01	   1.5975103734439833e-01	   2.2821576763485476e-02	   9.9365750528541230e-01	   8.5547785547785549e-01	   3.2980972515856238e-01	   3.2716927453769556e-01	
   6.0300000000000000e+02	   2.3760000000000000e+03	   5.4978999999999996e+03	   3.1075000000000000e+04	   3.1746031746031744e-01	   7.2765072765072769e-02	   3.6206149848419228e-01	   1.4015151515151514e-01	   9.2592592592592587e-03	   1.7255892255892255e-01	   1.1768082663605052e-01	   3.1974741676234214e-01	   6.9715271786022437e-01	   7.8013582342954158e-01	   9.7497842968075926e-02	   1.2329803328290469e-01	
   6.0500000000000000e+02	   1.3480000000000000e+03	   5.3098000000000002e+03	   3.3906000000000000e+04	   0.0000000000000000e+00	   5.8352402745995423e-02	   1.4169139465875372e-01	   1.0608308605341246e-01	   0.0000000000000000e+00	   6.0089020771513353e-02	   1.0596616206589493e-01	   2.8138913624220835e-01	   5.1123595505617980e-01	   8.3805970149253728e-01	   2.5280898876404494e-02	   1.9182746878547105e-01	
   7.0300000000000000e+02	   2.0870000000000000e+03	   1.2613100000000000e+04	   5.7731000000000000e+04	   0.0000000000000000e+00	   2.8138528138528140e-02	   1.5601023017902813e-01	   8.4331576425491134e-02	   6.5165309056061327e-02	   9.7747963584092004e-02	   4.9792531120331947e-02	   7.4965421853388658e-01	   6.6990291262135926e-01	   7.3162475822050288e-01	   1.6769638128861428e-02	   1.3046815042210283e-01	
   7.0500000000000000e+02	   2.9040000000000000e+03	   1.8222299999999999e+04	   5.4063000000000000e+04	   0.0000000000000000e+00	   2.9232111692844676e-02	   1.4910468319559228e-01	   4.1666666666666664e-02	   4.8209366391184574e-03	   2.2382920110192838e-02	   1.5632401705352912e-02	   8.0293699668403595e-01	   7.8181818181818186e-01	   5.9297520661157022e-01	   0.0000000000000000e+00	   1.0341314314824249e-01	
   7.0600000000000000e+02	   2.1510000000000000e+03	   1.9227799999999999e+04	   4.3186000000000000e+04	   6.4705882352941180e-01	   5.8555627846454128e-02	   1.4965034965034965e-01	   7.6708507670850773e-02	   6.5086006508600653e-03	   4.2305904230590420e-02	   3.1725888324873096e-03	   8.2043147208121825e-01	   6.7085798816568043e-01	   7.4297752808988760e-01	   7.3964497041420114e-03	   2.0999275887038378e-02	
   7.0800000000000000e+02	   1.7680000000000000e+03	   1.0131500000000000e+04	   5.1556000000000000e+04	                      NaN	   6.8072866730584852e-02	   1.9287330316742082e-01	   1.2726244343891402e-01	   1.5837104072398189e-02	   8.0316742081447970e-02	   8.1300813008130090e-03	   8.2335550628233556e-01	   7.5119617224880386e-01	   6.4841498559077815e-01	   3.9234449760765552e-02	   0.0000000000000000e+00	
   7.0900000000000000e+02	   5.1710000000000000e+03	   1.6673799999999999e+04	   4.2359000000000000e+04	   0.0000000000000000e+00	   8.7519747235387052e-02	   2.0444537638918012e-01	   9.0117965577257778e-02	   8.2189131695996911e-02	   4.8346548056468770e-02	   3.2030561269468114e-02	   8.0076403173670296e-01	   7.4678899082568806e-01	   5.6688767550702024e-01	   9.9082568807339448e-03	   9.7682119205298013e-02	
   8.0200000000000000e+02	   1.7650000000000000e+03	   1.3228700000000001e+04	   3.9917000000000000e+04	   0.0000000000000000e+00	   5.8500914076782450e-02	   9.9150141643059492e-02	   9.5184135977337117e-02	   0.0000000000000000e+00	   5.7223796033994336e-02	   8.2376772451046590e-02	   4.7265361242403781e-01	   6.0698689956331875e-01	   8.5066821615339916e-01	   2.6200873362445413e-02	   9.3966369930761628e-02	
   8.0400000000000000e+02	   1.4390000000000000e+03	   8.6596000000000004e+03	   3.1635000000000000e+04	   0.0000000000000000e+00	   5.9454191033138398e-02	   3.1818181818181818e-01	   3.7526059763724806e-02	   6.2543432939541352e-03	   5.1424600416956220e-02	   6.6115702479338845e-02	   5.3246753246753242e-01	   7.5429326287978860e-01	   7.4105263157894741e-01	   0.0000000000000000e+00	   5.0188205771643665e-02	
   8.0600000000000000e+02	   2.1690000000000000e+03	   1.3873500000000000e+04	   4.1716000000000000e+04	   0.0000000000000000e+00	   2.1739130434782608e-02	   1.2074592074592075e-01	   1.0419548178884279e-01	   5.9935454126325500e-03	   5.5786076532964503e-02	   3.5340314136125657e-02	   6.2172774869109948e-01	   6.6289198606271782e-01	   7.8601204261232049e-01	   1.0452961672473868e-02	   1.0312499999999999e-01	
   8.0700000000000000e+02	   1.6070000000000000e+03	   1.5131799999999999e+04	   3.0298000000000000e+04	   7.1428571428571425e-02	   9.4664371772805511e-02	   2.0608750792644262e-01	   4.8537647790914747e-02	   3.9825762289981331e-02	   1.8855009334163036e-01	   6.1290322580645158e-02	   6.4193548387096777e-01	   8.6418511066398396e-01	   6.4628820960698685e-01	   1.4084507042253521e-02	   1.7441860465116280e-01	
   8.0900000000000000e+02	   1.8810000000000000e+03	   1.2812900000000000e+04	   4.2540000000000000e+04	   0.0000000000000000e+00	   8.8691796008869186e-02	   1.5725359911406422e-01	   7.1238702817650185e-02	   3.7745879851143006e-02	   1.1111111111111110e-01	   1.2683284457478006e-01	   4.2082111436950148e-01	   6.4822134387351782e-01	   6.3418530351437696e-01	   0.0000000000000000e+00	   6.9852941176470590e-02	
   9.0100000000000000e+02	   1.7480000000000000e+03	   6.7341000000000004e+03	   3.3966000000000000e+04	   0.0000000000000000e+00	   1.3043478260869565e-01	   2.2904707233065441e-01	   1.6990846681922198e-01	   2.2883295194508009e-03	   2.2540045766590389e-01	   1.1436950146627566e-01	   2.8005865102639294e-01	   5.5156431054461186e-01	   8.4161849710982661e-01	   8.2271147161066052e-02	   1.9571295433364400e-01	
   9.0200000000000000e+02	   2.6490000000000000e+03	   1.5527400000000000e+04	   4.3750000000000000e+04	   0.0000000000000000e+00	   1.6119032858028518e-02	   9.3454258675078866e-02	   9.7017742544356356e-02	   4.3790109475273689e-02	   6.1532653831634580e-02	   1.0127157129881925e-01	   3.3605812897366033e-01	   5.1996985681989449e-01	   8.7580218950547373e-01	   2.8636021100226075e-02	   1.3942931258106356e-01	
   9.0300000000000000e+02	   1.8040000000000000e+03	   1.8355400000000001e+04	   2.5302000000000000e+04	   0.0000000000000000e+00	   5.7007125890736345e-02	   2.7494456762749447e-01	   1.3137472283813748e-01	   0.0000000000000000e+00	   1.1363636363636363e-01	   1.1773472429210134e-01	   1.7809239940387481e-01	   6.5231431646932181e-01	   8.4146341463414631e-01	   9.2572658772874059e-02	   9.8058252427184467e-02	
   1.0050000000000000e+03	   2.2040000000000000e+03	   7.8815000000000000e+03	   3.9028000000000000e+04	   0.0000000000000000e+00	   1.1962616822429907e-01	   3.2824074074074072e-01	   2.1551724137931033e-01	   2.5408348457350273e-02	   6.4246823956442833e-01	   1.0964332892998679e-01	   2.6552179656538971e-01	   3.0678148546824541e-01	   9.6485473289597001e-01	   1.0441334768568353e-01	   6.0667340748230533e-02	
   1.0110000000000000e+03	   2.4870000000000000e+03	   6.1353000000000002e+03	   3.8029000000000000e+04	   5.8823529411764705e-02	   1.0460863204096561e-01	   2.8370221327967809e-01	   1.8295134700442300e-01	   2.4125452352231603e-03	   2.0265379975874548e-01	   1.0027397260273972e-01	   1.8410958904109589e-01	   3.5904499540863177e-01	   8.4921592279855251e-01	   7.9889807162534437e-02	   2.5918367346938775e-01	
   1.0140000000000000e+03	   3.4460000000000000e+03	   9.2447000000000007e+03	   4.3804000000000000e+04	   1.7924528301886791e-01	   5.1687763713080169e-02	   8.5026117237376672e-02	   1.8340104468949506e-01	   1.7411491584445734e-03	   1.8398142774230991e-01	   1.4827586206896551e-01	   3.2720306513409964e-01	   4.0528350515463918e-01	   8.5093167701863359e-01	   9.2139175257731964e-02	   9.1866588648332359e-02	
   1.0160000000000000e+03	   8.8700000000000000e+02	   4.9446999999999998e+03	   1.9667000000000000e+04	   0.0000000000000000e+00	   2.9738562091503268e-01	   5.5467869222096955e-01	   3.5738444193912061e-01	   0.0000000000000000e+00	   9.4475760992108226e-01	   1.8778280542986425e-01	   1.6742081447963800e-01	   5.5089820359281438e-01	   9.9297423887587821e-01	   2.0359281437125748e-01	   1.5228426395939088e-01	
   1.0170000000000000e+03	   1.4020000000000000e+03	   9.2513999999999996e+03	   2.7070000000000000e+04	   0.0000000000000000e+00	   3.8863976083707022e-02	   7.2039942938659063e-02	   2.4322396576319544e-01	   2.1398002853067048e-03	   7.7104136947218260e-01	   1.6035856573705179e-01	   9.6613545816733065e-02	   4.5826235093696766e-01	   8.9677419354838706e-01	   6.9846678023850084e-02	   2.7886977886977887e-01	
   1.0180000000000000e+03	   2.5830000000000000e+03	   5.5885000000000000e+03	   5.4539000000000000e+04	   0.0000000000000000e+00	   6.7430025445292627e-02	   5.5749128919860627e-02	   1.6105303910181959e-01	   1.1614401858304297e-03	   1.9047619047619047e-01	   1.3513513513513514e-01	   3.3299337072921981e-01	   1.8901890189018902e-01	   9.1397430906967692e-01	   3.3303330333033301e-02	   1.2725844461901020e-01	
   1.1020000000000000e+03	   3.5240000000000000e+03	   1.1198799999999999e+04	   4.3827000000000000e+04	   0.0000000000000000e+00	   4.9325267566309915e-02	   1.2770809578107184e-01	   1.4415437003405221e-01	   1.0215664018161180e-02	   2.8632236095346197e-01	   2.7658745617452279e-02	   5.6680950525905727e-01	   6.2520107238605893e-01	   7.6905311778290997e-01	   5.6300268096514748e-02	   1.7477876106194690e-01	
   1.1060000000000000e+03	   2.6260000000000000e+03	   1.0707700000000001e+04	   7.0300000000000000e+04	   0.0000000000000000e+00	   7.3170731707317069e-02	   9.9732518150554075e-02	   2.4067022086824066e-01	   0.0000000000000000e+00	   1.8164508758568165e-01	   2.3783185840707963e-02	   6.4435840707964598e-01	   2.6635514018691586e-01	   9.5493066255778125e-01	   1.1495327102803739e-01	   4.0358744394618833e-02	
   1.1130000000000000e+03	   2.6500000000000000e+03	   1.2772100000000000e+04	   3.0483000000000000e+04	   0.0000000000000000e+00	   1.1878247958426132e-01	   2.1668691778047794e-01	   2.1471698113207546e-01	   7.2830188679245289e-02	   6.6603773584905657e-01	   1.6044568245125349e-01	   2.5682451253481892e-01	   8.4241408214585078e-01	   7.4761359297441776e-01	   1.9782062028499581e-01	   2.3915816326530612e-01	
   1.1140000000000000e+03	   1.6770000000000000e+03	   1.3257400000000000e+04	   1.7683000000000000e+04	   5.1428571428571428e-02	   3.2896652110625912e-01	   5.2492492492492493e-01	   3.6076326774001194e-01	   8.9445438282647581e-03	   8.3064997018485387e-01	   1.5608180839612487e-01	   1.1840688912809473e-01	   6.8658892128279880e-01	   7.8357314148681056e-01	   2.6093294460641397e-01	   1.6747572815533981e-01	
   1.1150000000000000e+03	   3.1310000000000000e+03	   8.4472999999999993e+03	   2.2960000000000000e+04	   0.0000000000000000e+00	   1.0805230557467309e-01	   3.0852762695624403e-01	   1.8875758543596294e-01	   2.2037687639731716e-02	   5.0303417438518050e-01	   1.4773237539290526e-01	   3.2061068702290074e-01	   8.9627228525121561e-01	   8.2884053264046764e-01	   1.0264721772015127e-01	   1.0276296655356278e-01	
   1.2030000000000000e+03	   1.7060000000000000e+03	   4.0894000000000001e+03	   3.0545000000000000e+04	   0.0000000000000000e+00	   1.1953352769679300e-01	   2.6658837345860248e-01	   1.9753810082063306e-01	   1.7584994138335288e-03	   9.5427901524032821e-01	   1.5451664025356576e-01	   1.2044374009508717e-01	   5.5849056603773584e-01	   7.3446658851113711e-01	   1.4842767295597484e-01	   1.8125643666323377e-01	
   1.2040000000000000e+03	   8.8200000000000000e+02	   5.2301999999999998e+03	   1.6050000000000000e+04	   0.0000000000000000e+00	   2.6647564469914042e-01	   3.7441314553990612e-01	   2.3696145124716553e-01	   3.4013605442176874e-02	   8.2539682539682535e-01	   7.3289902280130298e-02	   6.3517915309446255e-02	   6.2886597938144329e-01	   8.8100686498855840e-01	   1.2886597938144329e-01	   2.8937728937728940e-01	
   1.2070000000000000e+03	   9.1600000000000000e+02	   4.6055000000000000e+03	   1.7870000000000000e+04	   0.0000000000000000e+00	   2.4089635854341737e-01	   3.2314410480349343e-01	   1.7903930131004367e-01	   6.5502183406113534e-03	   8.9301310043668125e-01	   2.1707670043415339e-01	   5.3545586107091175e-02	   6.5401785714285710e-01	   9.7379912663755464e-01	   2.5892857142857145e-01	   2.8662420382165604e-01	
   1.2080000000000000e+03	   8.6500000000000000e+02	   3.1284000000000001e+03	   2.8750000000000000e+04	   0.0000000000000000e+00	   2.4728260869565216e-01	   1.8750000000000000e-01	   2.3468208092485549e-01	   1.7109826589595376e-01	   7.5722543352601157e-01	   1.2398042414355628e-01	   1.0766721044045677e-01	   5.5442176870748294e-01	   8.4561403508771926e-01	   1.4625850340136054e-01	   3.3634311512415349e-01	
   1.3010000000000000e+03	   1.9430000000000000e+03	   6.5173000000000002e+03	   1.4709000000000000e+04	   0.0000000000000000e+00	   2.5333333333333335e-01	   4.9305198147195062e-01	   3.8085434894493053e-01	   2.5733401955738548e-03	   9.3978383942357180e-01	   8.5714285714285715e-02	   1.5428571428571428e-01	   5.8064516129032262e-01	   7.7824049973971887e-01	   2.6267281105990781e-01	   2.7906976744186046e-01	
   1.3020000000000000e+03	   1.3650000000000000e+03	   1.0144799999999999e+04	   2.1924000000000000e+04	   1.0204081632653061e-01	   1.3944954128440368e-01	   3.8884812912692590e-01	   2.5274725274725274e-01	   0.0000000000000000e+00	   9.7142857142857142e-01	   1.8560179977502811e-01	   9.6737907761529809e-02	   3.4513274336283184e-01	   7.4037735849056607e-01	   2.3893805309734514e-01	   1.9630156472261737e-01	
   1.3030000000000000e+03	   1.0780000000000000e+03	   5.1106999999999998e+03	   1.2057000000000000e+04	   0.0000000000000000e+00	   2.1945137157107231e-01	   4.1094619666048238e-01	   1.6512059369202226e-01	   6.4935064935064939e-03	   8.9146567717996295e-01	   1.7029972752043596e-01	   1.8119891008174388e-01	   6.5551839464882944e-01	   8.1425891181988741e-01	   1.4381270903010032e-01	   2.7864897466827504e-01	
   1.3040000000000000e+03	   1.2350000000000000e+03	   6.7463999999999996e+03	   2.7391000000000000e+04	   0.0000000000000000e+00	   1.6772823779193205e-01	   2.8582995951417006e-01	   2.6963562753036435e-01	   1.6194331983805667e-03	   9.4089068825910926e-01	   2.4739583333333334e-01	   1.7057291666666666e-01	   5.4032258064516125e-01	   9.0416666666666667e-01	   2.2782258064516128e-01	   2.6843657817109146e-01	
   1.3060000000000000e+03	   2.9420000000000000e+03	   5.4276999999999998e+03	   2.1199000000000000e+04	   6.4039408866995079e-02	   2.6230899830220711e-01	   4.6053085143054118e-01	   3.0353501019714479e-01	   7.8178110129163841e-03	   8.8069340584636302e-01	   1.2350597609561753e-01	   1.3488901536710302e-01	   4.9276466108149275e-01	   8.8058683043329922e-01	   3.3434881949733436e-01	   1.3788575180564674e-01	
   1.4010000000000000e+03	   5.8030000000000000e+03	   1.0255200000000001e+04	   1.1487500000000000e+05	   0.0000000000000000e+00	   8.5589171974522288e-02	   1.8605610561056105e-01	   8.2715836636222645e-02	   5.8228502498707568e-01	   3.4120282612441842e-02	   1.9846350832266324e-02	   7.6248399487836105e-01	   2.2039134912461381e-01	   6.3984806629834257e-01	   3.9134912461380018e-02	   1.1566484517304189e-01	
   1.4020000000000000e+03	   2.7400000000000000e+03	   9.3438999999999996e+03	   5.5139000000000000e+04	   0.0000000000000000e+00	   7.1887784921098777e-02	   1.7421460628314975e-01	   1.2664233576642336e-01	   1.0547445255474452e-01	   5.0729927007299273e-02	   1.8765133171912834e-02	   8.8680387409200967e-01	   6.0767218831734959e-01	   7.0145985401459854e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.4030000000000000e+03	   3.4680000000000000e+03	   9.5377999999999993e+03	   9.6786000000000000e+04	   0.0000000000000000e+00	   4.1326808047852097e-02	   7.4682814302191466e-02	   2.5346020761245674e-01	   2.3068050749711650e-03	   5.1038062283737022e-02	   1.0928961748633880e-02	   8.1042454812946618e-01	   4.6902017291066284e-01	   8.1532997928381179e-01	   3.0979827089337175e-02	   1.1025641025641025e-01	
   1.4040000000000000e+03	   2.3640000000000000e+03	   7.3383999999999996e+03	   1.1942700000000000e+05	   0.0000000000000000e+00	   1.2500000000000001e-02	   5.5414551607445010e-02	   2.1869712351945855e-01	   0.0000000000000000e+00	   2.9610829103214890e-02	   2.9481132075471699e-02	   7.7122641509433965e-01	   1.5678391959798996e-01	   9.0744726646577700e-01	   4.0201005025125629e-02	   1.2896825396825396e-02	
   1.4050000000000000e+03	   1.9630000000000000e+03	   6.7278999999999996e+03	   3.9489000000000000e+04	   0.0000000000000000e+00	   8.6180124223602481e-02	   1.5463917525773196e-01	   1.2226184411614875e-01	   1.7829852266938361e-02	   4.9617931737137033e-01	   2.5526483726866625e-02	   6.4582003828972556e-01	   5.9555984555984554e-01	   7.7065161621344280e-01	   8.9768339768339769e-02	   1.0069444444444445e-01	
   1.4060000000000000e+03	   3.0410000000000000e+03	   8.8688999999999996e+03	   6.9828000000000000e+04	   0.0000000000000000e+00	   4.3377674956622328e-02	   9.2210386151797608e-02	   1.5784281486353174e-01	   1.5126603091088459e-02	   6.3137125945412695e-02	   4.0788883908561183e-02	   6.8534289556252803e-01	   3.8847305389221559e-01	   8.3245033112582778e-01	   1.7215568862275449e-02	   1.0695187165775401e-01	
   1.4080000000000000e+03	   4.6300000000000000e+03	   1.1010900000000000e+04	   6.0278000000000000e+04	   1.0185185185185185e-01	   4.7846889952153110e-02	   1.4514038876889848e-01	   1.7667386609071276e-01	   1.2958963282937365e-03	   8.8552915766738662e-03	   6.9372181755116202e-03	   7.9604578563995843e-01	   5.2137176938369778e-01	   7.3935708079930496e-01	   3.4294234592445329e-02	   6.2878435025617144e-02	
   1.4100000000000000e+03	   8.6000000000000000e+02	   4.3855000000000000e+03	   7.5357000000000000e+04	   0.0000000000000000e+00	   4.5045045045045043e-02	   4.3023255813953491e-02	   1.4418604651162792e-01	   0.0000000000000000e+00	   1.9767441860465116e-02	   6.2588904694167849e-02	   7.5675675675675680e-01	   3.1990521327014215e-01	   7.7883472057074910e-01	   9.4786729857819912e-03	   1.4052953156822812e-01	
   1.4110000000000000e+03	   1.3200000000000000e+03	   2.7878000000000002e+03	   5.8854000000000000e+04	   0.0000000000000000e+00	   1.0340136054421768e-01	   2.8787878787878789e-02	   1.7348484848484849e-01	   2.2727272727272726e-03	   1.5151515151515152e-02	   1.0689310689310690e-01	   4.4055944055944057e-01	   8.1174438687392061e-02	   9.4058641975308643e-01	   5.5267702936096716e-02	   9.1051805337519623e-02	
   1.4130000000000000e+03	   5.0510000000000000e+03	   1.4567400000000000e+04	   5.0179000000000000e+04	   0.0000000000000000e+00	   2.3280802292263609e-02	   1.7652062951935346e-01	   1.4373391407642050e-01	   6.8303306275984951e-02	   1.3660661255196991e-02	   3.3126851602477782e-02	   7.0401292755184486e-01	   6.4584249890013201e-01	   6.9923908690428516e-01	   1.3638363396392433e-02	   1.0051444400474871e-01	
   1.4140000000000000e+03	   5.1120000000000000e+03	   6.4606999999999998e+03	   5.9315000000000000e+04	   0.0000000000000000e+00	   4.2064333686815128e-02	   9.8642900546890830e-02	   1.5982003129890454e-01	   3.4820031298904541e-02	   2.6799687010954618e-02	   3.2823853670759205e-02	   6.5021297920320720e-01	   5.0974155069582505e-01	   7.9864568810993830e-01	   9.5427435387673964e-03	   9.6298957959037007e-02	
   1.5160000000000000e+03	   2.6010000000000000e+03	   8.2102999999999993e+03	   5.0265000000000000e+04	   0.0000000000000000e+00	   8.1081081081081086e-02	   4.7289504036908882e-02	   1.6493656286043828e-01	   0.0000000000000000e+00	   9.6501345636293728e-02	   5.6654195617316945e-02	   3.7199358631747731e-01	   3.1293706293706292e-01	   8.9000385951370131e-01	   8.1293706293706289e-02	   1.1249030256012413e-01	
   1.5170000000000000e+03	   4.8360000000000000e+03	   1.0529299999999999e+04	   4.7354000000000000e+04	   6.8273092369477914e-02	   5.0858875042101716e-02	   1.2779156327543426e-01	   1.6273779983457404e-01	   6.2034739454094293e-04	   1.2096774193548387e-01	   4.7711511789181690e-02	   5.0235783633841891e-01	   4.4484144707458689e-01	   8.5547688463140359e-01	   7.0120589548905765e-02	   1.5221507004922377e-01	
   1.6080000000000000e+03	   2.4660000000000000e+03	   6.0646000000000004e+03	   3.7083000000000000e+04	   0.0000000000000000e+00	   2.8354080221300138e-02	   2.6277372262773724e-01	   9.8945660989456605e-02	   2.0275750202757500e-03	   4.5417680454176802e-02	   1.2830687830687831e-01	   2.8835978835978837e-01	   3.9344262295081966e-01	   7.5669099756690994e-01	   3.4608378870673952e-02	   2.5306122448979590e-01	
   1.6090000000000000e+03	   2.7390000000000000e+03	   5.6713999999999996e+03	   4.3395000000000000e+04	   0.0000000000000000e+00	   7.0239334027055150e-02	   1.5514018691588785e-01	   4.7462577583059509e-02	   2.7017159547280029e-02	   2.4826579043446512e-02	   8.8466882816118572e-02	   4.9467345993515516e-01	   6.8139534883720931e-01	   6.8273092369477917e-01	   4.0697674418604651e-03	   9.1389329107237183e-02	
   1.7020000000000000e+03	   3.8650000000000000e+03	   8.9792999999999993e+03	   4.6901000000000000e+04	   0.0000000000000000e+00	   2.5216138328530261e-02	   1.8704663212435232e-01	   5.2781371280724451e-02	   2.5873221216041399e-03	   1.9922380336351877e-02	   6.3884156729131170e-02	   4.4378194207836458e-01	   5.0964187327823696e-01	   6.6830530401034927e-01	   0.0000000000000000e+00	   2.3963133640552994e-01	
   1.7060000000000000e+03	   2.1520000000000000e+03	   6.9006000000000004e+03	   4.6000000000000000e+04	   0.0000000000000000e+00	   3.2608695652173912e-02	   2.7881040892193309e-01	   6.0408921933085502e-02	   1.6263940520446097e-02	   5.4368029739776953e-02	   1.0424422933730454e-01	   4.5569620253164556e-01	   4.6847826086956523e-01	   6.0687732342007439e-01	   3.6956521739130437e-02	   1.9085312225153914e-01	
   1.8030000000000000e+03	   2.5620000000000000e+03	   8.5756000000000004e+03	   3.2604000000000000e+04	   0.0000000000000000e+00	   1.6727941176470587e-01	   1.9984387197501952e-01	   2.8493364558938328e-01	   1.1709601873536301e-02	   2.9859484777517564e-01	   1.1203814064362336e-01	   7.5685339690107267e-02	   4.3429636533084809e-01	   9.6100827097282393e-01	   1.9571295433364400e-01	   2.0986745213549338e-01	
